"Indicator name";"indicator";"Country name";"country";"time";"value";"note"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sierra Leone";"SLE";"2005";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Indonesia";"IDN";"2005";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Czech Republic";"CZE";"2005";"4.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mozambique";"MOZ";"2005";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mauritius";"MUS";"2005";"4.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Fiji";"FJI";"2005";"4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Morocco";"MAR";"2005";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Pakistan";"PAK";"2005";"2.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Costa Rica";"CRI";"2005";"4.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Senegal";"SEN";"2005";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Israel";"ISR";"2005";"6.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Armenia";"ARM";"2005";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cameroon";"CMR";"2005";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Malawi";"MWI";"2005";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Switzerland";"CHE";"2005";"9.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Chile";"CHL";"2005";"7.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Hungary";"HUN";"2005";"5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Philippines";"PHL";"2005";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Vietnam";"VNM";"2005";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Belgium";"BEL";"2005";"7.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bulgaria";"BGR";"2005";"4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Belize";"BLZ";"2005";"3.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Democratic Republic of the Congo";"COD";"2005";"2.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Jamaica";"JAM";"2005";"3.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Qatar";"QAT";"2005";"5.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sudan";"SDN";"2005";"2.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Benin";"BEN";"2005";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Trinidad and Tobago";"TTO";"2005";"3.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Panama";"PAN";"2005";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ivory Coast";"CIV";"2005";"1.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ethiopia";"ETH";"2005";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sweden";"SWE";"2005";"9.199999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uruguay";"URY";"2005";"5.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bangladesh";"BGD";"2005";"1.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Libya";"LBY";"2005";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Spain";"ESP";"2005";"7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kazakhstan";"KAZ";"2005";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Madagascar";"MDG";"2005";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Democratic People's Republic of Korea";"PRK";"2005";"5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Niger";"NER";"2005";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cyprus";"CYP";"2005";"5.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cambodia";"KHM";"2005";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Portugal";"PRT";"2005";"6.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Russia";"RUS";"2005";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Gambia";"GMB";"2005";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uzbekistan";"UZB";"2005";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Finland";"FIN";"2005";"9.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sri Lanka";"LKA";"2005";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Papua New Guinea";"PNG";"2005";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Azerbaijan";"AZE";"2005";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Iraq";"IRQ";"2005";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Liberia";"LBR";"2005";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Netherlands";"NLD";"2005";"8.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Austria";"AUT";"2005";"8.699999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Congo";"COG";"2005";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Guatemala";"GTM";"2005";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ecuador";"ECU";"2005";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mali";"MLI";"2005";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Somalia";"SOM";"2005";"2.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Eswatini";"SWZ";"2005";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uganda";"UGA";"2005";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Australia";"AUS";"2005";"8.800000000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"China";"CHN";"2005";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Lebanon";"LBN";"2005";"3.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Macedonia";"MKD";"2005";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"El Salvador";"SLV";"2005";"4.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Angola";"AGO";"2005";"2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Peru";"PER";"2005";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Afghanistan";"AFG";"2005";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Egypt";"EGY";"2005";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Namibia";"NAM";"2005";"4.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Seychelles";"SYC";"2005";"4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Burundi";"BDI";"2005";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Hong Kong";"HKG";"2005";"8.300000000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ireland";"IRL";"2005";"7.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Syrian Arab Republic";"SYR";"2005";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Singapore";"SGP";"2005";"9.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Slovakia";"SVK";"2005";"4.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bosnia and Herzegovina";"BIH";"2005";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Malta";"MLT";"2005";"6.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mongolia";"MNG";"2005";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Japan";"JPN";"2005";"7.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ghana";"GHA";"2005";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bahrain";"BHR";"2005";"5.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Belarus";"BLR";"2005";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Dominican Republic";"DOM";"2005";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Albania";"ALB";"2005";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Turkmenistan";"TKM";"2005";"1.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Taiwan";"TWN";"2005";"5.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United Arab Emirates";"ARE";"2005";"6.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Canada";"CAN";"2005";"8.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Estonia";"EST";"2005";"6.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mexico";"MEX";"2005";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Iceland";"ISL";"2005";"9.699999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Algeria";"DZA";"2005";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"South Africa";"ZAF";"2005";"4.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Luxembourg";"LUX";"2005";"8.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Venezuela";"VEN";"2005";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"France";"FRA";"2005";"7.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cuba";"CUB";"2005";"3.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Georgia";"GEO";"2005";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"India";"IND";"2005";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Jordan";"JOR";"2005";"5.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Lithuania";"LTU";"2005";"4.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Latvia";"LVA";"2005";"4.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Oman";"OMN";"2005";"6.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Romania";"ROU";"2005";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Germany";"DEU";"2005";"8.199999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Lesotho";"LSO";"2005";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Argentina";"ARG";"2005";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Burkina Faso";"BFA";"2005";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Italy";"ITA";"2005";"5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kuwait";"KWT";"2005";"4.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Serbia";"SRB";"2005";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Colombia";"COL";"2005";"4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Denmark";"DNK";"2005";"9.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kyrgyzstan";"KGZ";"2005";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Rwanda";"RWA";"2005";"3.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Equatorial Guinea";"GNQ";"2005";"1.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Croatia";"HRV";"2005";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"New Zealand";"NZL";"2005";"9.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Barbados";"BRB";"2005";"6.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Tanzania";"TZA";"2005";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Iran";"IRN";"2005";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Guyana";"GUY";"2005";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Chad";"TCD";"2005";"1.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United States of America";"USA";"2005";"7.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Eritrea";"ERI";"2005";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Paraguay";"PRY";"2005";"2.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Tunisia";"TUN";"2005";"4.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Saudi Arabia";"SAU";"2005";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Malaysia";"MYS";"2005";"5.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Moldova";"MDA";"2005";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Nepal";"NPL";"2005";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Nigeria";"NGA";"2005";"1.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bolivia";"BOL";"2005";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Zambia";"ZMB";"2005";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Botswana";"BWA";"2005";"5.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Palestine";"PSE";"2005";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Gabon";"GAB";"2005";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Thailand";"THA";"2005";"3.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Honduras";"HND";"2005";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Yemen";"YEM";"2005";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Zimbabwe";"ZWE";"2005";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Slovenia";"SVN";"2005";"6.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ukraine";"UKR";"2005";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Brazil";"BRA";"2005";"3.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Greece";"GRC";"2005";"4.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United Kingdom";"GBR";"2005";"8.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Norway";"NOR";"2005";"8.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kyrgyzstan";"KGZ";"2006";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bhutan";"BTN";"2006";"6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Italy";"ITA";"2006";"4.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mozambique";"MOZ";"2006";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mauritius";"MUS";"2006";"5.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
